Time (s),CQ,SQ,F0_Praat (Hz),F0_GCI (Hz),Glottal_Movement
14.834671201814057,NaN,NaN,580.8903202474303,NaN,NaN
14.844671201814057,NaN,NaN,575.1070627577814,NaN,NaN
14.854671201814057,NaN,NaN,NaN,NaN,NaN
14.856303854875284,NaN,NaN,NaN,20.940170940170592,NaN
14.864671201814057,NaN,NaN,NaN,NaN,NaN
14.874671201814056,NaN,NaN,NaN,NaN,NaN
14.880181405895692,0.08711188360150379,0.7749968028727866,NaN,NaN,NaN
14.884671201814056,NaN,NaN,581.8083685235109,NaN,NaN
14.894671201814058,NaN,NaN,576.8679204834955,NaN,NaN
14.904671201814057,NaN,NaN,NaN,NaN,NaN
14.910260770975057,NaN,NaN,NaN,16.622691292876194,NaN
14.914671201814057,NaN,NaN,NaN,NaN,NaN
14.924671201814057,NaN,NaN,NaN,NaN,NaN
14.934671201814057,NaN,NaN,NaN,NaN,NaN
14.940340136054422,0.14977022468181517,0.7858596994709902,NaN,NaN,NaN
14.944671201814057,NaN,NaN,NaN,NaN,NaN
14.954671201814056,NaN,NaN,187.65265206071808,NaN,Fall
14.958015873015874,NaN,NaN,NaN,28.287363694675626,NaN
14.964671201814056,NaN,NaN,164.24690353416204,NaN,Rise
14.974671201814058,NaN,NaN,183.6084707636058,NaN,NaN
14.975691609977325,0.1192510339202654,0.7999601257293429,NaN,NaN,NaN
14.984671201814058,NaN,NaN,185.6077529516192,NaN,NaN
14.994671201814057,NaN,NaN,185.36110590485134,NaN,NaN
14.999455782312925,NaN,NaN,NaN,21.04007633587796,NaN
15.004671201814057,NaN,NaN,172.23854432039357,NaN,NaN
15.014671201814057,NaN,NaN,NaN,NaN,NaN
15.023219954648527,0.11739509771412301,0.7924326852945484,NaN,NaN,NaN
15.024671201814057,NaN,NaN,582.3951877511329,NaN,NaN
15.034671201814056,NaN,NaN,575.7232358467127,NaN,NaN
15.044671201814056,NaN,NaN,NaN,NaN,NaN
15.047414965986395,NaN,NaN,NaN,20.665417057169904,NaN
15.054671201814058,NaN,NaN,NaN,NaN,NaN
15.064671201814058,NaN,NaN,NaN,NaN,NaN
15.071609977324263,0.13307299790092117,0.7802965263206795,NaN,NaN,NaN
15.074671201814057,NaN,NaN,575.440323032035,NaN,NaN
15.084671201814057,NaN,NaN,570.5748060727814,NaN,NaN
15.092551020408163,NaN,NaN,NaN,23.876556578234613,NaN
15.094671201814057,NaN,NaN,NaN,NaN,NaN
15.104671201814057,NaN,NaN,NaN,NaN,NaN
15.113492063492064,0.12419004518573121,0.7710699236791174,NaN,NaN,NaN
15.114671201814057,NaN,NaN,NaN,NaN,NaN
15.124671201814056,NaN,NaN,184.94973766989978,NaN,NaN
15.134229024943311,NaN,NaN,NaN,24.111536358666214,NaN
15.134671201814056,NaN,NaN,181.88136279412825,NaN,NaN
15.144671201814058,NaN,NaN,NaN,NaN,NaN
15.154671201814057,NaN,NaN,NaN,NaN,NaN
15.154965986394558,0.2709821902789187,0.7278554999926742,NaN,NaN,NaN
15.16265306122449,NaN,NaN,NaN,65.04424778760827,NaN
15.164671201814057,NaN,NaN,NaN,NaN,NaN
15.170340136054422,0.14065577135325932,0.792538226006761,NaN,NaN,NaN
15.174671201814057,NaN,NaN,189.11703126510807,NaN,NaN
15.184671201814057,NaN,NaN,189.33026021433315,NaN,NaN
15.190544217687076,NaN,NaN,NaN,24.747474747474588,NaN
15.194671201814057,NaN,NaN,186.12111138773176,NaN,Fall
15.204671201814056,NaN,NaN,153.30852139303835,NaN,NaN
15.210748299319729,0.41087489217062984,0.2577678879432712,NaN,NaN,NaN
15.213945578231293,NaN,NaN,NaN,156.3829787234259,NaN
15.214671201814056,NaN,NaN,NaN,NaN,NaN
15.217142857142857,0.11079311532206705,0.7778782571829871,NaN,NaN,NaN
15.224671201814058,NaN,NaN,576.257373134936,NaN,NaN
15.234671201814058,NaN,NaN,577.1546752920016,NaN,NaN
15.241099773242631,NaN,NaN,NaN,20.87079981069589,NaN
15.244671201814057,NaN,NaN,NaN,NaN,NaN
15.254671201814057,NaN,NaN,NaN,NaN,NaN
15.264671201814057,NaN,NaN,NaN,NaN,NaN
15.265056689342403,0.10099869307105573,0.7990028782299358,NaN,NaN,NaN
15.274671201814057,NaN,NaN,NaN,NaN,NaN
15.284671201814056,NaN,NaN,NaN,NaN,NaN
15.292981859410432,NaN,NaN,NaN,17.9049939098656,NaN
15.294671201814056,NaN,NaN,NaN,NaN,NaN
15.304671201814058,NaN,NaN,NaN,NaN,NaN
15.314671201814058,NaN,NaN,NaN,NaN,NaN
15.320907029478459,0.11322576585846852,0.7924832707171146,NaN,NaN,NaN
15.324671201814057,NaN,NaN,584.0839928299415,NaN,NaN
15.334671201814057,NaN,NaN,585.1408446132293,NaN,NaN
15.344671201814057,NaN,NaN,NaN,NaN,NaN
15.345034013605442,NaN,NaN,NaN,20.723684210527,NaN
15.354671201814057,NaN,NaN,NaN,NaN,NaN
15.364671201814057,NaN,NaN,NaN,NaN,NaN
15.369160997732425,0.1171883079281337,0.7896015769958747,NaN,NaN,NaN
15.374671201814056,NaN,NaN,578.2305659936745,NaN,NaN
15.384671201814056,NaN,NaN,574.2088669445207,NaN,NaN
15.393072562358277,NaN,NaN,NaN,20.910384068278248,NaN
15.394671201814058,NaN,NaN,NaN,NaN,NaN
15.404671201814057,NaN,NaN,NaN,NaN,NaN
15.414671201814057,NaN,NaN,NaN,NaN,NaN
15.416984126984127,0.12818414328942565,0.7771063733921412,NaN,NaN,NaN
15.424671201814057,NaN,NaN,583.6363782006051,NaN,NaN
15.434671201814057,NaN,NaN,592.4659374511438,NaN,NaN
15.437619047619048,NaN,NaN,NaN,24.230769230769315,NaN
15.444671201814057,NaN,NaN,NaN,NaN,NaN
15.454671201814056,NaN,NaN,NaN,NaN,NaN
15.458253968253969,0.21976599486278764,0.772046903139355,NaN,NaN,NaN
15.464671201814056,NaN,NaN,NaN,NaN,NaN
15.470022675736962,NaN,NaN,NaN,42.4855491329484,NaN
15.474671201814058,NaN,NaN,NaN,NaN,NaN
15.481791383219955,0.28220486389750193,0.702569534030614,NaN,NaN,NaN
15.484671201814058,NaN,NaN,NaN,NaN,NaN
15.489625850340136,NaN,NaN,NaN,63.82054992763998,NaN
15.494671201814057,NaN,NaN,584.1665085066157,NaN,NaN
15.497460317460318,0.12380983755724549,0.8116596701015704,NaN,NaN,NaN
15.504671201814057,NaN,NaN,577.5707766214352,NaN,NaN
15.514671201814057,NaN,NaN,574.8295218806899,NaN,NaN
15.522743764172336,NaN,NaN,NaN,19.775784753363695,NaN
15.524671201814057,NaN,NaN,NaN,NaN,NaN
15.534671201814056,NaN,NaN,NaN,NaN,NaN
15.544671201814056,NaN,NaN,NaN,NaN,NaN
15.548027210884353,0.29126192830807823,0.7504708853901785,NaN,NaN,NaN
15.554671201814058,NaN,NaN,580.1657986584878,NaN,NaN
15.556451247165533,NaN,NaN,NaN,59.35397039030628,NaN
